OBJECTID,StaType,StnType,ZipCode,State,City,Address2,Address1,Name,Code,StationName,StationFacilityName,StationAliases,DateModif,lon,lat,x,y
926,Station Building (with waiting room),TRAIN,54660,WI,Tomah, ,North Superior Avenue and Washington Street, ,TOH,"Tomah, WI", , ,2017-11-11T04:08:16,-90.505331,43.986007,-90.5053310000299,43.9860069997504
927,Station Building (with waiting room),TRAIN,43604,OH,Toledo, ,415 Emerald Avenue, ,TOL,"Toledo, OH", , ,2018-09-14T04:05:19,-83.541721,41.638345,-83.5417209998767,41.6383450002607
928,Station Building (with waiting room),TRAIN,66607,KS,Topeka, ,500 SE Holliday Place, ,TOP,"Topeka, KS", , ,2017-11-11T04:08:16,-95.664916,39.051415,-95.6649159999884,39.0514149998126
929,Station Building (with waiting room),TRAIN,33602,FL,Tampa, ,601 North Nebraska Avenue ,Union Station,TPA,"Tampa, FL",Union Station,Union Station,2018-07-06T07:04:35,-82.450777,27.952492,-82.4507769995531,27.9524920003624
930,Station Building (with waiting room),TRAIN,76501,TX,Temple, ,315 West Avenue B, ,TPL,"Temple, TX", , ,2017-11-11T04:08:17,-97.345792,31.095883,-97.3457919999288,31.0958830002366
931,Curbside Bus Stop only (no shelter),BUS,97141,OR,Tillamook, ,3600 3rd Street,Park & Ride,TPR,"Tillamook, OR",Park & Ride, ,2020-07-10T07:05:09,-123.824635,45.456486,-123.824635000333,45.4564860002366
932,Curbside Bus Stop only (no shelter),BUS,95376,CA,Tracy, ,725 West Clover Road,Wendy's restaurant,TRA,"Tracy, CA",Wendy's restaurant, ,2019-02-14T07:03:30,-121.436094,37.761409,-121.436093999963,37.7614090003109
933,Platform with Shelter,TRAIN,95377,CA,Tracy, ,4800 Tracy Boulevard,ACE Station,TRC,"Tracy, CA",ACE Station, ,2019-02-14T07:03:30,-121.43397,37.696211,-121.433969999949,37.6962110002032
934,Station Building (with waiting room),TRAIN,08609,NJ,Trenton, ,72 South Clinton Avenue, ,TRE,"Trenton, NJ", , ,2018-09-14T04:05:19,-74.75444,40.219011,-74.7544399996737,40.2190110000232
935,Platform only (no shelter),BUS,97439,OR,Florence, ,5647 OR-126,Three Rivers Casino,TRF,"Florence, OR",Three Rivers Casino, ,2020-12-01T07:04:07,-124.086997,43.982227,-124.086996999942,43.9822270002414
936,Platform only (no shelter),TRAIN,81082,CO,Trinidad, ,110 West Pine Street, ,TRI,"Trinidad, CO", , ,2017-11-11T04:08:19,-104.507981,37.172688,-104.507981000421,37.1726880000348
937,Platform with Shelter,TRAIN,95316,CA,Denair, ,3800 Santa Fe Avenue, ,TRK,"Turlock-Denair, CA", ,Denair,2018-09-14T07:04:58,-120.798009,37.527229,-120.798008999809,37.5272290003195
938,Station Building (with waiting room),TRAIN,48084,MI,Troy, ,1201 Doyle Drive, ,TRM,"Troy, MI", , ,2018-09-14T04:05:20,-83.191026,42.542555,-83.19102600009,42.5425550003267
939,Curbside Bus Stop only (no shelter),BUS,17771,PA,Trout Run, ,68 State Highway 14, ,TRR,"Trout Run, PA", , ,2018-07-19T07:04:42,-77.061606,41.381866,-77.0616059997137,41.3818659996736
940,Station Building (with waiting room),TRAIN,96161,CA,Truckee, ,10065 Donner Pass Road, ,TRU,"Truckee, CA", , ,2017-11-06T07:06:03,-120.185387,39.327616,-120.185386999708,39.3276160000324
941,Curbside Bus Stop only (no shelter),BUS,49684,MI,Traverse City, ,107 Hall Street, ,TRV,"Traverse City, MI", , ,2018-09-27T04:05:32,-85.627845,44.765169,-85.6278449997722,44.7651689999429
942,Curbside Bus Stop only (no shelter),BUS,86023,AZ,Tusayan, ,Arizona Highway 64, ,TSY,"Tusayan, AZ", , ,2018-09-21T04:04:54,-112.126413,35.974367,-112.126412999674,35.9743670003489
943,Curbside Bus Stop only (no shelter),BUS,97141,OR,Tillamook, ,204 Laurel Avenue,Transit Center,TTC,"Tillamook, OR",Transit Center, ,2020-07-10T07:05:09,-123.842322,45.456934,-123.84232200003,45.4569340001872
944,Curbside Bus Stop only (no shelter),BUS,97062,OR,Tualatin, ,Southwest 72nd Ave & Bridgeport Rd, ,TUA,"Tualatin, OR", , ,2020-09-10T04:00:00,-122.748789,45.39476,-122.748789000261,45.3947600003099
945,Platform with Shelter,TRAIN,98188,WA,Tukwila, ,7301 Longacres Way, ,TUK,"Tukwila, WA", , ,2018-09-14T07:04:59,-122.240254,47.461081,-122.240253999817,47.4610810001406
946,Station Building (with waiting room),TRAIN,85701,AZ,Tucson, ,400 North Toole Avenue, ,TUS,"Tucson, AZ", , ,2017-11-11T04:08:20,-110.96677,32.222977,-110.966770000231,32.222977000359
947,Curbside Bus Stop only (no shelter),BUS,32159,FL,Lady Lake, ,13535 North US Highway 441, ,TVF,"The Villages-Lady Lake, FL", ,"Lady Lake,Villages",2020-11-24T04:00:00,-81.957989,28.953067,-81.9579889998139,28.9530669997099
948,Curbside Bus Stop only (no shelter),BUS,48763,MI,Tawas City, ,1020 West Lake Street, ,TWC,"Tawas City, MI", , ,2018-09-27T04:05:33,-83.531059,44.257281,-83.531058999974,44.2572809999048
949,Station Building (with waiting room),TRAIN,M5J 1E6,ON,Toronto, ,65 Front Street West,Union Station,TWO,"Toronto, ON",Union Station,"Ontario,Union",2024-02-28T02:08:12,-79.380762,43.645427,-79.380761999802,43.6454270002301
950,Station Building (with waiting room),TRAIN,71854,AR,Texarkana, ,100 East Front Street, ,TXA,"Texarkana, AR", , ,2017-11-11T04:08:21,-94.043082,33.420067,-94.0430820002689,33.4200669998426
951,Curbside Bus Stop only (no shelter),BUS,75702,TX,Tyler, ,210 East Oakwood Street, ,TYL,"Tyler, TX", , ,2021-01-20T04:04:17,-95.299472,32.354642,-95.2994719999297,32.3546419998643
952,Platform with Shelter,TRAIN,16686,PA,Tyrone, ,Pennsylvania Avenue and West 10th Street, ,TYR,"Tyrone, PA", , ,2017-11-11T04:08:22,-78.24047,40.667705,-78.2404699997629,40.6677049996781
953,Station Building (with waiting room),TRAIN,13501,NY,Utica, ,321 Main Street, ,UCA,"Utica, NY", , ,2018-09-14T07:04:59,-75.223434,43.103892,-75.2234339999872,43.1038920002986
954,Curbside Bus Stop only (no shelter),BUS,95482,CA,Ukiah, ,250 North Orchard Avenue, ,UKH,"Ukiah, CA", ,Mendocino College,2024-09-05T02:06:40,-123.199067,39.152872,-123.199066999583,39.1528720003238
955,Curbside Bus Stop only (no shelter),BUS,27110,NC,Winston-Salem, ,"Martin Luther King, Jr. Drive & Excelsior St. ",Winston-Salem State University,UWS,"Winston-Salem, NC",Winston-Salem State University, ,2021-05-20T04:03:54,-80.134079,36.053956,-80.1340790002879,36.0539559999687
956,Curbside Bus Stop only (no shelter),BUS,23451,VA,Virginia Beach, ,Park Avenue & 20th Street,Hampton Road Transit bus stop,VAB,"Virginia Beach, VA",Hampton Road Transit bus stop, ,2022-11-29T07:06:47,-75.985412,36.845913,-75.9854120003854,36.8459130001798
957,Station Building (with waiting room),TRAIN,V6A 4C7,BC,Vancouver, ,1150 Station Street,Pacific Central Station,VAC,"Vancouver, BC",Pacific Central Station,"Pacific Central,British Columbia",2018-09-14T07:04:59,-123.098336,49.273757,-123.098335999827,49.2737569998778
958,Curbside Bus Stop only (no shelter),BUS,97918,OR,Vale,251 B Street West,Malheur County Courthouse, ,VAE,"Vale, OR", , ,2021-02-23T04:04:02,-117.241644,43.981043,-117.241643999584,43.981042999849
959,Curbside Bus Stop only (no shelter),BUS,94590,CA,Vallejo, ,311 Sacramento Street,Vallejo Transit Center,VAL,"Vallejo, CA",Vallejo Transit Center, ,2021-04-02T04:03:58,-122.25924,38.100262,-122.259240000246,38.1002620000275
960,Station Building (with waiting room),TRAIN,98660,WA,Vancouver, ,1301 West 11th Street, ,VAN,"Vancouver, WA", , ,2017-11-06T07:06:04,-122.686544,45.628901,-122.6865440003,45.6289009998437
961,Platform with Shelter,TRAIN,94550,CA,Livermore, ,575 South Vasco Road,Vasco Road ACE Station,VAS,"Livermore, CA",Vasco Road ACE Station, ,2019-02-14T07:03:31,-121.718346,37.696986,-121.718345999825,37.6969859998258
962,Station Building (with waiting room),BUS,V8W 2B4,BC,Victoria, ,721 Douglas St.,Capital City Station,VBC,"Victoria, BC",Capital City Station, ,2019-02-14T04:03:49,-123.366097,48.420955,-123.366097000058,48.4209549997069
963,Platform with Shelter,TRAIN,93001,CA,Ventura, ,39 East Harbor Blvd, ,VEC,"Ventura, CA", , ,2018-07-26T04:04:45,-119.299918,34.276929,-119.299917999647,34.2769290000643
964,Station Building (with waiting room),BUS,V8V 1W9,BC,Victoria, ,254 Belleville Street,Clipper Vacations Ferry Terminal,VIF,"Victoria, BC",Clipper Vacations Ferry Terminal, ,2019-02-14T04:03:49,-123.374174,48.422426,-123.374173999814,48.4224260000365
965,Station Building (with waiting room),BUS,93291,CA,Visalia, ,425 E. Oak Street, ,VIS,"Visalia, CA", , ,2018-09-26T07:05:00,-119.288424,36.331892,-119.288423999891,36.3318919999863
966,Station Building (with waiting room),BUS,39180,MS,Vicksburg, ,3046 Indiana Avenue, ,VKS,"Vicksburg, MS", , ,2023-01-03T12:18:54,-90.863828,32.329456,-90.8638280001115,32.3294559996701
967,Curbside Bus Stop only (no shelter),BUS,94589,CA,Vallejo, ,1001 Fairgrounds Drive,Six Flags Discovery Kingdom,VMW,"Vallejo, CA",Six Flags Discovery Kingdom, ,2019-02-14T04:03:50,-122.230557,38.138008,-122.230556999836,38.1380080000849
968,Curbside Bus Stop only (no shelter),BUS,62995,IL,Vienna, ,504 West Vine Street, ,VNA,"Vienna, IL", , ,2018-09-26T04:05:24,-88.897649,37.415384,-88.8976490000075,37.4153839997622
969,Station Building (with waiting room),TRAIN,91405,CA,Van Nuys, ,7724 Van Nuys Boulevard, ,VNC,"Van Nuys, CA", , ,2018-09-14T04:05:22,-118.448206,34.211294,-118.448206000029,34.2112940000466
970,Station Building (with waiting room),TRAIN,05456,VT,Ferrisburgh, ,49 Park Lane, ,VRN,"Ferrisburgh-Vergennes, VT", ,vergennes,2022-07-16T07:04:08,-73.248824,44.180921,-73.2488240001247,44.1809209998535
971,Platform only (no shelter),TRAIN,92395,CA,Victorville, ,16858 South D Street,Amtrak Station,VRV,"Victorville, CA",Amtrak Station, ,2019-07-27T04:03:25,-117.292956,34.5372,-117.292956000379,34.5372000000782
972,Platform only (no shelter),BUS,97487,OR,Veneta, ,25042 W Broadway, ,VTA,"Veneta, OR", , ,2020-11-19T07:04:08,-123.352301,44.051247,-123.352301000012,44.0512469999066
973,Station Building (with waiting room),TRAIN,05676,VT,Waterbury, ,US Highway 2 and Park Row, ,WAB,"Waterbury-Stowe, VT", ,Stowe,2017-11-06T07:06:06,-72.751806,44.335011,-72.751805999901,44.3350109999579
974,Platform with Shelter,TRAIN,93280,CA,Wasco, ,700 G Street, ,WAC,"Wasco, CA", , ,2017-11-11T04:08:28,-119.332309,35.594092,-119.332309000309,35.594091999833
975,Curbside Bus Stop only (no shelter),BUS,05773,VT,Wallingford, ,309 North Main Street, ,WAG,"Wallingford, VT", , ,2021-06-25T07:04:14,-72.976604,43.476047,-72.9766039999787,43.4760469999034
976,Station Building (with waiting room),TRAIN,63090,MO,Washington, ,301 West Front Street, ,WAH,"Washington, MO", , ,2017-11-11T04:08:28,-91.012717,38.561466,-91.0127170004284,38.5614659996747
977,Station Building (with waiting room),TRAIN,64093,MO,Warrensburg, ,100 South Holden Street, ,WAR,"Warrensburg, MO", , ,2017-11-11T04:08:28,-93.7409,38.76275,-93.7408999999714,38.7627500003147
978,Station Building (with waiting room),TRAIN,20002,DC,Washington, ,50 Massachusetts Avenue NE,Union Station,WAS,"Washington, DC",Union Station,Union Station,2018-04-28T07:04:12,-77.006422,38.896993,-77.0064220004317,38.8969930001697
979,Curbside Bus Stop only (no shelter),BUS,54981,WI,Waupaca, ,1222 West Fulton Street, ,WAU,"Waupaca, WI", , ,2018-09-28T04:05:00,-89.119758,44.356797,-89.1197580001817,44.3567970001447
980,Station Building (with waiting room),TRAIN,23185,VA,Williamsburg, ,468 North Boundary Street, ,WBG,"Williamsburg, VA", , ,2017-11-11T04:08:29,-76.708564,37.276414,-76.7085640003303,37.2764140000761
981,Platform with Shelter,BUS,97071,OR,Woodburn, ,2900 Tom Tennant Drive, ,WBN,"Woodburn, OR", , ,2018-09-27T04:05:34,-122.876382,45.151589,-122.876382000361,45.1515890000937
982,Curbside Bus Stop only (no shelter),BUS,90045,CA,Westchester, ,6860 Park Terrace, ,WCH,"Westchester, CA", , ,2018-09-26T04:05:24,-118.39239,33.975825,-118.392390000012,33.9758249998771
983,Curbside Bus Stop only (no shelter),BUS,76701,TX,Waco, ,301 South 8th Street, ,WCX,"Waco, TX", , ,2018-09-27T04:05:34,-97.132345,31.552239,-97.1323450003901,31.5522390003806
984,Platform with Shelter,TRAIN,22194,VA,Woodbridge, ,1040 Express Way, ,WDB,"Woodbridge, VA", , ,2017-11-11T04:08:30,-77.247852,38.658915,-77.2478519998728,38.6589149997593
985,Station Building (with waiting room),TRAIN,53965,WI,Wisconsin Dells, ,100 LaCrosse Street, ,WDL,"Wisconsin Dells, WI", , ,2018-09-14T04:05:23,-89.777451,43.626509,-89.777450999658,43.6265089999066
986,Station Building (with waiting room),BUS,32694,FL,Waldo, ,14648 NE 147th Avenue, ,WDO,"Waldo, FL", , ,2018-09-26T04:05:25,-82.166727,29.790507,-82.1667270000905,29.7905070002722
987,Curbside Bus Stop only (no shelter),BUS,04572,ME,Waldoboro, ,1519 Atlantic Highway, ,WDR,"Waldoboro, ME", , ,2018-09-26T04:05:25,-69.382112,44.101471,-69.3821119999832,44.1014709997112
988,Curbside Bus Stop only (no shelter),BUS,98801,WA,Wenatchee, ,300 South Columbia Street,Link Transit Columbia Station,WEC,"Wenatchee, WA",Link Transit Columbia Station, ,2024-03-23T07:06:41,-120.307306,47.421062,-120.307305999726,47.421061999862
989,Curbside Bus Stop only (no shelter),BUS,67152,KS,Wellington, ,1400 East 16th Street, ,WEL,"Wellington, KS", , ,2021-02-24T07:04:27,-97.381842,37.274929,-97.38184200044,37.2749289997858
990,Station Building (with waiting room),TRAIN,04090,ME,Wells, ,696 Sanford Road, ,WEM,"Wells, ME", , ,2017-11-06T07:06:08,-70.612192,43.320836,-70.6121919996688,43.3208360001244
991,Platform with Shelter,TRAIN,98801,WA,Wenatchee, ,1 Kittitas Street,Amtrak Station,WEN,"Wenatchee, WA",Amtrak Station, ,2018-11-06T07:03:26,-120.306552,47.421556,-120.30655199969,47.4215560001041
992,Curbside Bus Stop only (no shelter),BUS,90024,CA,Los Angeles, ,592 Gayley Ave., ,WES,"Westwood UCLA, CA", , ,2018-09-26T04:05:25,-118.448979,34.068772,-118.448979000331,34.0687720003076
993,Platform with Shelter,TRAIN,06492,CT,Wallingford, ,343 North Cherry St.  , ,WFD,"Wallingford, CT", , ,2017-11-08T07:04:19,-72.825221,41.456969,-72.8252209997519,41.456969000157
994,Station Building (with waiting room),TRAIN,59937,MT,Whitefish, ,500 Depot Street, ,WFH,"Whitefish, MT", , ,2017-11-11T04:08:33,-114.335575,48.413474,-114.335575000394,48.4134740001916
995,Platform only (no shelter),BUS,97492,OR,Westfir, ,46433 Westfir Road, ,WFR,"Westfir, OR", , ,2020-11-20T07:04:08,-122.529506,43.757389,-122.529506000257,43.7573889997348
996,Platform only (no shelter),TRAIN,59936,MT,West Glacier, ,12544 US Highway 2 East, ,WGL,"West Glacier, MT", ,glacier,2018-09-14T07:05:00,-113.979164,48.496218,-113.979163999793,48.4962179999891
997,Platform only (no shelter),TRAIN,12887,NY,Whitehall, ,154 Main Street, ,WHL,"Whitehall, NY", , ,2017-11-11T04:08:34,-73.403207,43.554694,-73.4032069997013,43.5546939999463
998,Platform with Shelter,BUS,82201,WY,Wheatland, ,91 16th Street, ,WHT,"Wheatland, WY", , ,2018-09-29T04:05:03,-104.963919,42.047963,-104.963918999583,42.0479629999358
999,Platform with Shelter,BUS,67202,KS,Wichita, ,214 South Topeka Street, ,WIC,"Wichita, KS", , ,2018-09-27T04:05:35,-97.334058,37.684706,-97.3340579999734,37.6847060002875
1000,Platform only (no shelter),TRAIN,98673,WA,Wishram, ,1 Railroad Avenue, ,WIH,"Wishram, WA", ,"Dalles,The Dalles",2017-11-06T07:06:09,-120.966142,45.657669,-120.966142000298,45.6576690000373
1001,Station Building (with waiting room),TRAIN,19801,DE,Wilmington, ,100 South French Street, ,WIL,"Wilmington, DE", , ,2017-11-06T07:06:09,-75.551095,39.737263,-75.5510950002314,39.7372629998967
1002,Platform with Shelter,TRAIN,55987,MN,Winona, ,65 East Mark Street, ,WIN,"Winona, MN", , ,2023-01-24T02:06:38,-91.640073,44.044404,-91.6400729998345,44.0444039997535
1003,Platform with Shelter,TRAIN,80442,CO,Fraser, ,205 Fraser Avenue, ,WIP,"Fraser-Winter Park, CO", ,Winter Park,2017-11-06T07:06:09,-105.817388,39.947566,-105.817387999692,39.9475660000831
1004,Curbside Bus Stop only (no shelter),BUS,54499,WI,Wittenberg, ,W17256 Red Oak Lane, ,WIT,"Wittenberg, WI", , ,2023-06-14T02:06:45,-89.121201,44.82275,-89.1212009999552,44.8227500002973
1005,Station Building (with waiting room),BUS,18701,PA,Wilkes-Barre, ,47 South Washington Street, ,WKB,"Wilkes-Barre, PA", , ,2018-09-27T04:05:35,-75.883196,41.245024,-75.8831960001242,41.2450240000508
1006,Curbside Bus Stop only (no shelter),BUS,97067,OR,Welches, ,68280 East Highway 26,76 Gas Station,WLC,"Welches, OR",76 Gas Station, ,2022-03-04T07:04:03,-121.9629,45.347546,-121.962900000261,45.3475459999543
1007,Station Building (with waiting room),BUS,17701,PA,Williamsport, ,11 West Church Street, ,WLM,"Williamsport, PA", ,"Lockhaven University,Pennsylvania College,Lycoming College",2018-07-19T07:04:42,-77.000806,41.240347,-77.0008060000751,41.240347000054
1008,Station Building (with waiting room),TRAIN,27893,NC,Wilson, ,401 East Nash Street, ,WLN,"Wilson, NC", ,Goldsboro,2017-11-06T07:06:10,-77.908029,35.723135,-77.9080290001115,35.7231349998964
1009,Platform with Shelter,TRAIN,86047,AZ,Winslow, ,303 East Second Street (Route 66), ,WLO,"Winslow, AZ", , ,2018-09-14T04:05:24,-110.694981,35.021666,-110.69498100008,35.0216660003137
1010,Platform with Shelter,TRAIN,02891,RI,Westerly, ,14 Railroad Avenue, ,WLY,"Westerly, RI", , ,2017-11-06T07:06:10,-71.82978,41.381081,-71.8297800000641,41.3810810000355
1011,Station Building (with waiting room),TRAIN,86046,AZ,Williams, ,233 North Grand Canyon Blvd,Grand Canyon Railway Depot,WMA,"Williams, AZ",Grand Canyon Railway Depot,Grand Canyon,2018-10-24T04:04:49,-112.190106,35.25195,-112.190106000329,35.251949999943
1012,Station Building (with waiting room),BUS,86046,AZ,Williams, ,1150 West Cataract Lake Road,Holiday Inn Express,WMH,"Williams, AZ",Holiday Inn Express, ,2018-10-24T04:04:49,-112.198135,35.25114,-112.198135000405,35.2511399996468
1013,Station Building (with waiting room),BUS,28405,NC,Wilmington, ,505 Cando Street, ,WMN,"Wilmington, NC", , ,2018-09-27T07:05:06,-77.874895,34.251192,-77.8748950001828,34.2511919999036
1014,Curbside Bus Stop only (no shelter),BUS,97761,OR,Warm Springs, ,2172 Highway 26, ,WMS,"Warm Springs, OR", , ,2021-07-01T04:04:03,-121.263777,44.763884,-121.263776999918,44.7638840002802
1015,Platform with Shelter,TRAIN,06095,CT,Windsor, ,41 Central Street, ,WND,"Windsor, CT", , ,2017-11-11T04:08:38,-72.642253,41.852013,-72.6422529996753,41.8520129998729
1016,Platform with Shelter,TRAIN,06096,CT,Windsor Locks, ,South Main Street at Stanton Road, ,WNL,"Windsor Locks, CT", , ,2017-11-11T04:08:39,-72.626101,41.913956,-72.6261009998126,41.9139560001233
1017,Platform only (no shelter),TRAIN,05089,VT,Windsor, ,26 Depot Avenue, ,WNM,"Windsor-Mt. Ascutney, VT", ,"Mt. Ascutney,Mt Ascutney,mount ascutney",2017-11-06T07:06:11,-72.384985,43.479908,-72.3849850001909,43.4799079998995
1018,Platform with Shelter,TRAIN,89445,NV,Winnemucca, ,209 Railroad Street, ,WNN,"Winnemucca, NV", , ,2017-11-11T04:08:39,-117.73221,40.969044,-117.732210000299,40.9690440000316
1019,Station Building (with waiting room),BUS,N9A 7B8,ON,Windsor, ,300 Chatham Street West, ,WNO,"Windsor, ON", , ,2024-04-17T09:58:06,-83.043073,42.317834,-83.0430730002817,42.3178339997178
1020,Station Building (with waiting room),TRAIN,72476,AR,Walnut Ridge, ,109 Southwest Front Street, ,WNR,"Walnut Ridge, AR", , ,2017-11-11T04:08:40,-90.956766,36.06766,-90.9567659997939,36.067660000359
1021,Station Building (with waiting room),BUS,27101,NC,Winston-Salem, ,100 West 5th Street,Clark Campbell Transp Center,WNS,"Winston-Salem, NC",Clark Campbell Transp Center, ,2019-02-14T04:03:51,-80.245561,36.099779,-80.2455609996355,36.0997790002754
1022,Curbside Bus Stop only (no shelter),BUS,97146,OR,Warrenton, ,695 S. Highway 101, ,WNT,"Warrenton, OR", , ,2018-09-27T04:05:37,-123.901883,46.161461,-123.90188300011,46.1614609997894
1023,Station Building (with waiting room),TRAIN,01801,MA,Woburn, ,100 Atlantic Avenue, ,WOB,"Woburn, MA", , ,2018-09-14T04:05:24,-71.143823,42.517358,-71.1438229995797,42.517357999962
1024,Station Building (with waiting room),TRAIN,01604,MA,Worcester, ,2 Washington Square,Union Station,WOR,"Worcester, MA",Union Station,Union Station,2018-09-14T07:05:01,-71.794812,42.261478,-71.7948119996514,42.2614779997494
